id,name,full_name,parent_handle,sku,production_year,origin,price,compare_at_price,parent_id,total_quantity,sold_quantity,brand,product_gender,product_style,product_note,rate,count_rate,count_rate_1,count_rate_2,count_rate_3,count_rate_4,count_rate_5,description
24242358,Penhaligon's Heartless Helen,Penhaligon's Heartless Helen - 75ml,penhaligon-s-heartless-helen,110100202696,2019,Anh,6350000,6950000,0,8,0,Penhaligon's,['Nữ'],"['Nữ tính', 'Quyến rũ', 'Sang trọng']","['Hoa huệ tây', 'Hương gỗ', 'Qủa quýt']",5.0,4,0,0,0,0,100,"Hương đầu: Cam quýt Hương giữa: Hoa huệ tây Hương cuối: Hương gỗ Bạn nghĩ gì khi nghe cái tên “Heartless Helen""? Liệu đây có phải là một mùi hương vô cảm và có phần nổi loạn? Hay Heartless Helen sẽ nhuốm một màu u ám và bất cần đời? Thật ra những gì bạn đang có trong đầu không hề sai, nhưng chúng không phải là tất cả, tinh thần của Heartless Helen vượt xa những ‘giáo điều' như thế. Ở Heartless Helen thuần một tinh thần tự do tự tại, vô lo vô nghĩ và sống trọn vẹn từng giây phút cuộc đời mình, và đặc biệt là không thoả hiệp với bất kỳ ai hay bất kỳ điều gì. Khi nhắc đến tự do, có thể bạn sẽ bất giác nghĩ đến Cam chanh, quả không sai, mùi hương ngọt ngào, căng mọng của Cam quýt tràn đầy khoan mũi ngay từ những giây đầu. Nhưng rất nhanh sau đó, lại chuyển mình đỏng đảnh, phương phi và cứng rắn hơn với Hoa huệ tây. Nói đây là thứ hương dành cho tuýp người phụ nữ hiện đại, độc lập, cầu toàn cũng không sai. Tổng hợp những gì tinh tuý nhất từ Gỗ để vào tầng hương cuối, Heartless Helen trái ngược với lời đồn, lại mang cho mình sắc hương ấm nóng và tràn đầy nhiệt huyết hơn cả."
24242004,Gift Set Jo Malone London Blackberry & Bay Cologne 2pcs ( EDC 100ml & EDC 9ml ),Gift Set Jo Malone London Blackberry & Bay Cologne 2pcs ( EDC 100ml & EDC 9ml ) - 100ml & Eau de Cologne 9ml,gift-set-jo-malone-london-blackberry-bay-cologne-2pcs-edc-100ml-edc-9ml,110100202695,2012,Anh,3350000,3650000,0,0,0,Jo Malone,['Nữ'],"['Sang trọng', 'Nữ tính', 'Nhẹ nhàng']","['Quả mâm xôi', 'Quả bưởi', 'Lá nguyệt quế']",0.0,0,0,0,0,0,0,
24241665,Jo Malone London Basil & Neroli Cologne,Jo Malone London Basil & Neroli Cologne - 100ml,jo-malone-london-basil-neroli-cologne,110100202694,2016,Anh,2950000,3350000,13754034,0,4,Jo Malone,['Unisex'],"['Tinh tế', 'Phóng khoáng', 'Cá tính']","['Hoa cam', 'Húng tây', 'Xạ Hương', 'Cỏ hương bài']",5.0,5,0,0,0,0,100,
24223069,Diptyque Fleur de Peau,Diptyque Fleur de Peau - 75ml,diptyque-fleur-de-peau,110100202693,2018,Pháp,3350000,3650000,0,0,0,Diptyque,['Unisex'],"['Quyến rũ', 'Hấp dẫn', 'Nổi bật']","['Xạ Hương', 'Hoa diên vỹ', 'Tiêu Hồng', 'Hương an đê hít']",5.0,3,0,0,0,0,100,
24209933,Jo Malone London Frangipani Flower Cologne - Blossoms Collection,Jo Malone London Frangipani Flower Cologne - Blossoms Collection - 100ml,jo-malone-london-frangipani-flower-cologne-blossoms-collection,110100202692,2021,Anh,3500000,3800000,0,0,6,Jo Malone,['Unisex'],"['Thanh lịch', 'Tinh tế', 'Sang trọng']","['Hoa đại', 'Hương mặt trời']",4.9,10,0,0,0,10,90,
24209815,Jo Malone London Yellow Hibiscus,Jo Malone London Yellow Hibiscus - 100ml,jo-malone-london-yellow-hibiscus,110100202691,2021,Anh,3500000,3800000,0,0,1,Jo Malone,['Unisex'],"['Quyến rũ', 'Tinh tế', 'Sang trọng']","['Xạ Hương', 'Hoa hồng', 'Qủa chanh']",5.0,6,0,0,0,0,100,
24209557,Gucci A Winter Melody Scented Water,Gucci A Winter Melody Scented Water - 150ml,gucci-a-winter-melody-scented-water,110100202690,2019,"Anh, Đức, Pháp",6200000,8800000,0,0,0,Gucci,['Unisex'],"['Sang trọng', 'Quyến rũ', 'Tinh tế']","['Cam bergamot', 'Hoa hồng', 'Hương gỗ bách']",5.0,3,0,0,0,0,100,
24208563,Diptyque Orphéon,Diptyque Orphéon - 75ml,diptyque-orpheon,110100202689,2021,Pháp,3350000,3650000,0,0,0,Diptyque,['Unisex'],"['Hấp dẫn', 'Quyến rũ', 'Sang trọng']","['Hương phấn', 'Cây bách xù', 'Hoa nhài', 'Gỗ tuyết tùng']",5.0,3,0,0,0,0,100,
24207724,Gucci Moonlight Serenade Scented Water,Gucci Moonlight Serenade Scented Water - 150ml,gucci-moonlight-serenade-scented-water,110100202688,2019,"Anh, Đức, Pháp",6200000,8800000,0,0,0,Gucci,['Unisex'],"['Quyến rũ', 'Hấp dẫn', 'Nổi bật']","['Hoa lavender', 'Cây xô thơm', 'Đậu tonka', 'Gỗ đàn hương']",4.3,3,0,0,33,0,67,
24206793,Gucci A Song For The Rose,Gucci A Song For The Rose - 100ml,gucci-a-song-for-the-rose,110100202687,2019,"Anh, Đức, Pháp",8500000,10800000,0,0,1,Gucci,['Unisex'],"['Thu Hút', 'Quyến rũ', 'Sang trọng']","['Hoa hồng', 'Xạ Hương', 'Hương gỗ']",5.0,4,0,0,0,0,100,
24162895,Carolina Herrera 212 Heroes,Carolina Herrera 212 Heroes - 90ml Tester,carolina-herrera-212-heroes,110100202683,2021,Tây Ban Nha,2350000,2550000,24162862,0,0,Carolina Herrera,['Nam'],"['Năng động', 'Nam tính', 'Tươi trẻ']","['Quả lê', 'Gừng', 'Xạ Hương']",5.0,4,0,0,0,0,100,
24162882,Carolina Herrera 212 Heroes,Carolina Herrera 212 Heroes - 50ml,carolina-herrera-212-heroes,110100202682,2021,Tây Ban Nha,2050000,2250000,24162862,0,0,Carolina Herrera,['Nam'],"['Năng động', 'Tươi trẻ', 'Nam tính']","['Quả lê', 'Gừng', 'Xạ Hương']",5.0,4,0,0,0,0,100,
24162862,Carolina Herrera 212 Heroes,Carolina Herrera 212 Heroes - 90ml,carolina-herrera-212-heroes,110100202681,2021,"Mỹ, Tây Ban Nha",2650000,2850000,0,1,1,Carolina Herrera,['Nam'],"['Năng động', 'Tươi trẻ', 'Nam tính']","['Quả lê', 'Gừng', 'Xạ Hương']",5.0,4,0,0,0,0,100,
24119616,La Panthere Cartier,La Panthere Cartier - 75ml Tester,nuoc-hoa-nu-la-panthere-cartier,110100202680,2014,Pháp,2000000,2480000,10950207,0,0,Cartier,['Nữ'],"['Gợi cảm', 'Hiện đại', 'Sang trọng']","['Rêu sồi', 'Hoa dành dành', 'Xạ Hương', 'Hương trái cây khô']",5.0,3,0,0,0,0,100,
24093184,Kilian A Kiss from a Rose,Kilian A Kiss from a Rose - 50ml,kilian-a-kiss-from-a-rose,110100202679,2021,Pháp,5850000,6500000,0,0,0,Kilian,['Nữ'],"['Thanh lịch', 'Tinh tế', 'Sang trọng']","['Hoa hồng', 'Hoa nhài Sambac', 'Xạ hương trắng']",0.0,0,0,0,0,0,0,
24078036,Michael Kors Gorgeous!,Michael Kors Gorgeous! - 30ml,michael-kors-gorgeous,110100202677,2021,"Thụy Sĩ, Pháp",1350000,1680000,22412028,0,0,Michael Kors,['Nữ'],"['Nổi bật', 'Cuốn hút', 'Sang trọng']","['Hương hoa', 'Thuốc lá', 'Hương gỗ']",5.0,9,0,0,0,0,100,"Hương đầu: Tiêu hồng, Quả quýt. Hương giữa: Hoa huệ, Thuốc lá, Hoa nhài Sambac, Hoa cam, Hoa hoàng lan. Hương cuối: Gỗ Gaiac, Gỗ tuyết tùng, Đậu Tonka, Nhựa hương Benzoin, Cashmeran, Nhựa hương Styrax, Da lộn. Đúng như cái tên, với Gorgeous!, Michael Kors đem một ánh sáng rực rỡ tới cho chúng ta. Gorgeous! rực rỡ với nhiều màu sắc, nhiều góc cạnh, cả trên chai đựng cũng như trong mùi hương. Quả là vậy, thiết kế của Gorgeous! được cách điệu bằng một lát cắt từ nắp xuống thân chai gây một điểm ấn tượng ban đầu về ngoại hình. Ẩn chứa bên trong ngoại hình điểm nhấn và cá tính đó, mùi hương với rất nhiều sắc thái gợi ra, và mở màn là hương Quýt trộn lẫn cái ngọt ấm của Tiêu hồng kích thích khứu giác đến cực độ. Sau đó lại bừng nở rừng hoa với Huệ, Nhài, hoa Cam cùng Hoàng lan lộng lẫy. Thuốc lá không quá nổi bật trong màn trình diễn này, nhưng đủ để làm mùi hương chuyển biến nhịp nhàng từ một màu tươi sáng của nhóm hương hoa sang một tông màu tối hơn của hương Gỗ. Gaiac, Tuyết tùng tiếp nối tổng thể, điểm thêm chút Nhựa hương ấm và gợi cảm, tạo nên một mùi hương đầy đủ màu sắc đúng với cái tên Gorgeous!. Gorgeous! của Michael Kors đã mở ra cho người thưởng thức nó một khu rừng lộng lẫy đúng như cái tên, với Hoa thắm khoe sắc, với Gỗ trầm mặc và Nhựa cây thơm ấm áp. Gorgeous! đích thị dành riêng cho một người phụ nữ lộng lẫy."
24078025,Michael Kors Gorgeous!,Michael Kors Gorgeous! - 100ml Tester,michael-kors-gorgeous,110100202676,2021,"Thụy Sĩ, Pháp",2000000,2300000,22412028,0,0,Michael Kors,['Nữ'],"['Nổi bật', 'Cuốn hút', 'Sang trọng']","['Hương hoa', 'Thuốc lá', 'Hương gỗ']",5.0,9,0,0,0,0,100,"Hương đầu: Tiêu hồng, Quả quýt. Hương giữa: Hoa huệ, Thuốc lá, Hoa nhài Sambac, Hoa cam, Hoa hoàng lan. Hương cuối: Gỗ Gaiac, Gỗ tuyết tùng, Đậu Tonka, Nhựa hương Benzoin, Cashmeran, Nhựa hương Styrax, Da lộn. Đúng như cái tên, với Gorgeous!, Michael Kors đem một ánh sáng rực rỡ tới cho chúng ta. Gorgeous! rực rỡ với nhiều màu sắc, nhiều góc cạnh, cả trên chai đựng cũng như trong mùi hương. Quả là vậy, thiết kế của Gorgeous! được cách điệu bằng một lát cắt từ nắp xuống thân chai gây một điểm ấn tượng ban đầu về ngoại hình. Ẩn chứa bên trong ngoại hình điểm nhấn và cá tính đó, mùi hương với rất nhiều sắc thái gợi ra, và mở màn là hương Quýt trộn lẫn cái ngọt ấm của Tiêu hồng kích thích khứu giác đến cực độ. Sau đó lại bừng nở rừng hoa với Huệ, Nhài, hoa Cam cùng Hoàng lan lộng lẫy. Thuốc lá không quá nổi bật trong màn trình diễn này, nhưng đủ để làm mùi hương chuyển biến nhịp nhàng từ một màu tươi sáng của nhóm hương hoa sang một tông màu tối hơn của hương Gỗ. Gaiac, Tuyết tùng tiếp nối tổng thể, điểm thêm chút Nhựa hương ấm và gợi cảm, tạo nên một mùi hương đầy đủ màu sắc đúng với cái tên Gorgeous!. Gorgeous! của Michael Kors đã mở ra cho người thưởng thức nó một khu rừng lộng lẫy đúng như cái tên, với Hoa thắm khoe sắc, với Gỗ trầm mặc và Nhựa cây thơm ấm áp. Gorgeous! đích thị dành riêng cho một người phụ nữ lộng lẫy."
24077964,Montblanc Signature,Montblanc Signature - 90ml Tester,montblanc-signature,110100202675,2020,Pháp,2280000,2350000,10950483,0,0,Montblanc,['Nữ'],"['Nữ tính', 'Nhẹ nhàng', 'Quyến rũ']","['Qủa quýt', 'Xạ Hương', 'Hoa mộc lan']",5.0,3,0,0,0,0,100,
24077950,Montblanc Signature,Montblanc Signature - 30ml,montblanc-signature,110100202674,2020,Pháp,1450000,1550000,10950483,0,0,Montblanc,['Nữ'],"['Nữ tính', 'Nhẹ nhàng', 'Quyến rũ']","['Qủa quýt', 'Xạ Hương', 'Hoa mộc lan']",5.0,3,0,0,0,0,100,
24077933,Montblanc Signature,Montblanc Signature - 50ml,montblanc-signature,110100202673,2020,Pháp,2030000,2100000,10950483,0,0,Montblanc,['Nữ'],"['Nữ tính', 'Nhẹ nhàng', 'Quyến rũ']","['Qủa quýt', 'Xạ Hương', 'Hoa mộc lan']",5.0,3,0,0,0,0,100,
24068478,Son dưỡng Hermes Tinted 14 - Rose Abricote Limited Edition Spring,Son dưỡng Hermes Tinted 14 - Rose Abricote Limited Edition Spring - e9886b,son-duong-hermes-tinted-14-rose-abricote-limited-edition-spring,110100202672,0,Pháp,1650000,1850000,0,0,47,Hermes,['Nữ'],[],[],5.0,6,0,0,0,0,100,
24068368,Son dưỡng Hermes Tinted 30 - Rose D'Ete Limited Edition Spring,Son dưỡng Hermes Tinted 30 - Rose D'Ete Limited Edition Spring - fb8a7d,son-duong-hermes-tinted-30-rose-d-ete-limited-edition-spring,110100202671,0,Pháp,1650000,1850000,0,0,18,Hermes,['Nữ'],[],['Son dưỡng có màu hồng san hô'],5.0,4,0,0,0,0,100,
24068127,Son dưỡng Hermes Tinted 49 - Rose Tan Limited Edition Spring,Son dưỡng Hermes Tinted 49 - Rose Tan Limited Edition Spring - b25d5a,son-duong-hermes-tinted-49-rose-tan-limited-edition-spring,110100202670,0,Pháp,1650000,1850000,0,0,37,Hermes,['Nữ'],[],['Son dưỡng có màu nude'],4.8,8,0,0,12,0,88,
24021584,Son Hermes Satin 75 - Rouge Amazon,Son Hermes Satin 75 - Rouge Amazon - e03e3c,son-hermes-satin-75-rouge-amazon,110100202669,0,Pháp,1760000,1860000,0,0,0,Hermes,['Nữ'],[],[],0.0,0,0,0,0,0,0,
24021341,Son Hermes Matte 85 - Rouge H,Son Hermes Matte 85 - Rouge H - 851822,son-hermes-matte-85-rouge-h,110100202668,0,Pháp,1760000,1860000,0,0,0,Hermes,['Nữ'],[],[],0.0,0,0,0,0,0,0,
24021129,Son Hermes Matte 68 - Rouge Bleu,Son Hermes Matte 68 - Rouge Bleu - cd314a,son-hermes-matte-68-rouge-bleu,110100202667,0,Pháp,1760000,1860000,0,0,0,Hermes,['Nữ'],[],[],0.0,0,0,0,0,0,0,
24020685,Son Hermes Matte 64 - Rouge Casaque,Son Hermes Matte 64 - Rouge Casaque - cd181d,hermes-matte-lipstick-64-rouge-casaque,110100202666,0,Pháp,1760000,1860000,0,0,0,Hermes,['Nữ'],[],[],0.0,0,0,0,0,0,0,
23904731,Perris Monte Carlo Tubereuse Absolue,Perris Monte Carlo Tubereuse Absolue - 100ml,perris-monte-carlo-tubereuse-absolue,110100202664,2017,"Monaco, Ý",3050000,3069000,0,23,4,Perris Monte Carlo,['Unisex'],"['Tinh tế', 'Gợi cảm', 'Thanh lịch']","['Hoa huệ', 'Hoa dành dành', 'Hoa nhài Sambac']",4.9,18,0,0,5,0,95,"Hương đầu: Cây Gali, Bạch Đậu Khấu, Hoa Oải Hương, Cam Bergamot Hương giữa: Hoa Huệ, Hoa Dành Dành, Hoa Nhài Sambac, Broom Hương cuối: Hoa Cam, Tuyết Tùng, Cỏ Vetiver, Xạ Hương. Đắm chìm trong sự dục vọng của Hoa Huệ, Tubereuse Absolue mang lại một không gian đầy ủy mị nhưng lại sắc nét để tạo ra một cảm giác ma mị, khiến người ngửi luôn trong trạng thái rạo rực, mê mẩn. Không cần phải ồn ào, Tubereuse Absolue mở ra một mùi hương tươi mát và dễ chịu của Cam Bergamot và hoa Oải Hương. Điểm thêm chút ấm áp của Bạch Đậu Khấu để tạo ra một sự hài hòa sắc nét giữa các khối hương đối lập. Tiếp theo, mùi hương hoa Huệ tạo ra một cảm giác thanh tao nhưng sâu thẳm lại tạo ra một cảm giác dục vọng và tội lỗi với vẻ ngoài đầy thanh tao, trang nhã. Hoa Dành Dành xuất sắc trong việc hỗ trợ mùi hương của Hoa Huệ giúp tô điểm sự ngọt ngào và tươi tắn của mùi hương đem lại một không gian thực sự dễ chịu. Cuối cùng, khi mùi hương lắng đọng trên làn da, hoa Cam cùng Tuyết Tùng hòa nhịp, sự ngọt ấm được khai thác rõ ràng tạo ra một cảm giác nghiện ngập đến mức không thể quên nếu bước qua đời nhau."
23904134,Perris Monte Carlo Rose de Taif,Perris Monte Carlo Rose de Taif - 100ml,perris-monte-carlo-rose-de-taif,110100202663,2013,"Monaco, Ý",3050000,3069000,0,34,2,Perris Monte Carlo,['Unisex'],"['Quyến rũ', 'Nổi bật', 'Thanh lịch']","['Hoa hồng Taif', 'Hoa hồng Đan Mạch', 'Hoa phong lữ']",5.0,16,0,0,0,0,100,"Hương đầu: Phong lữ đỏ, Chanh vàng, Nhục đậu. Hương giữa: Hoa hồng Taif. Hương cuối: Hoa hồng Damask, Xạ hương. Rose de Taif là một trong những sản phẩm hợp tác đầu tiên giữa Luca Maffei và Perris Monte Carlo, được ra mắt năm 2013 và là một mùi hương họ Floral, dành cho cả nam và nữ. Mình nhớ rằng Rose de Taif chính là mùi hương đầu tiên mà mình được thử của nhà Perris Monte Carlo, bởi mặc dù mùi hương họ Floral không phải gu của mình, nhưng mình thích hương hoa hồng, vì mùi hương của nó khá phức tạp và chủng loại cũng đa dạng, đặc biệt là những loại hoa hồng xuất xứ từ khu vực Tây Nam Á như Hồng Afghanistan (Kandahar Rose), Hồng Thổ (Tuskish Rose), Hồng Ba Tư (Damask Rose) đều có mùi hương ngọt ngào, tê tái và day dứt, rất quyến rũ. Và cái tên Rose de Taif – Hoa hồng từ Taif, một địa danh ở Trung Đông, đã làm mình tò mò xem liệu hoa hồng đến từ Trung Đông sẽ như thế nào. Mở đầu bằng Phong lữ đỏ (Geranium) quen thuộc, một thứ “hoa hồng” rất phổ thông dành cho đàn ông, cùng một chút nhục đậu khấu mở ra một mùi hương hoa hồng khá dị mà mình được tận hưởng lần đầu khi ấy. Một kiểu hồng mạnh, nồng rõ rệt, hoa hồng đượm trong gia vị, một thứ mà chúng ta đã quá dễ để tưởng tượng khi nghĩ về Trung đông bên cạnh Trầm. Thậm chí nó đã ghim vào tâm thức của mình, là mọi mùi hương liên quan đến Trung đông (lấy cảm hứng, xuất xứ…) đều sẽ có liên quan đến Gia vị hoặc Trầm (Oud), mà thực tế cũng gần như là vậy. Hoa hồng Taif thật sự khó tiếp cận với một vài người, nhưng đáng để thử và sẽ dành cho những người đang cần sự độc đáo. Về sau, mùi Hồng Ba Tư (Damask Rose) quen thuộc đầy cuốn hút xuất hiện ở tầng hương cuối của mùi hương này. Đây là lúc mùi hương trở nên nhẹ nhàng và lôi cuốn, khả ái hơn hẳn so với giai đoạn trước và cực kỳ đáng sở hữu. Rose de Taif là một mùi hương có điểm nhấn và thái độ rõ ràng đến từ Perris Monte Carlo, có gu, ấn tượng cho một cuộc hẹn ấm cúng, tuy nhiên yêu cầu nhiều một chút kinh nghiệm và lượng dùng để tránh bị “quá đà” (overspray)."
23901250,Chopard Orange Mauresque,Chopard Orange Mauresque - 100ml,chopard-orange-mauresque,110100202662,2018,"Thụy Sĩ, Ý",6250000,7425000,0,0,0,Chopard,['Unisex'],"['Tinh tế', 'Nổi bật', 'Sang trọng']","['Quả cam', 'Hương hoa', 'Nhựa resins']",4.3,4,0,0,25,25,50,
23900715,Chopard Neroli a la Cardamome du Guatemala,Chopard Neroli a la Cardamome du Guatemala - 100ml,chopard-neroli-a-la-cardamome-du-guatemala,110100202661,2017,"Thụy Sĩ, Ý",5350000,6083000,0,2,0,Chopard,['Unisex'],"['Thanh lịch', 'Quyến rũ', 'Tinh tế']","['Hoa cam neroli', 'Hoa cam', 'Qủa quýt']",4.7,7,0,0,14,0,86,"Hương đầu: Neroli, Quả quýt. Hương giữa: Hoa cam, Bạch đậu khấu (Thảo quả) từ Guatemala. Hương cuối: Hạt vông vang (Ambrette), Gỗ sáng. Nếu bạn yêu thích một mùi hương tươi sáng và dịu dàng được cấu thành từ những nốt hương Cam chanh, đang đi tìm kiếm cho mình một lựa chọn mới làm phong phú thêm cho tủ nước hoa của mình, thì chai nước hoa mang hình dáng của một viên đá quý được mài giũa góc cạnh này ắt hẳn nên là lựa chọn tiếp theo của bạn. Đó là Chopard Neroli a la Cardamome du Guatemala, đến từ một thương hiệu trang sức Thụy Sĩ, đẹp đẽ và long lanh, với cái tên như đã phơi bày ra tinh thần của nó, Neroli và Bạch đậu khấu đến từ Guatemala. Neroli xuất hiện ngay từ giai đoạn mở đầu, tươi sáng như đóa Hoa cam nhỏ nhắn, cùng một chút đắng nhẹ đặc trưng từ Lá cam, thứ làm nên sự khác biệt trong ngành chế tác nước hoa của Neroli so với Hoa cam. Quýt làm mềm đi cái gay gắt hoang dại vốn có của Neroli, đẩy thêm vào Neroli a la Cardamome du Guatemala chút ngọt mọng, uyển chuyển và tăng thêm sự ngọt ngào cho chùm Hoa cam thuần khiết tiếp nối phía sau. Bạch đậu khấu thực sự là một ẩn số để khám phá trong mùi hương này, bởi nó lẩn khuất sau những chùm hoa, chùm lá, như một thứ gia vị thực sự giúp kích thích khứu giác mỗi chúng ta. Không quá nổi bật hay có một thứ gì đó mới lạ đột phá, Neroli a la Cardamome du Guatemala đem tới cho chúng ta một trải nghiệm Cam chanh hiền hòa và yên ả, tương ứng với sự hoàn thiện tỉ mỉ của chiếc chai đựng đi kèm."
23899116,Chopard Vanille de Madagascar,Chopard Vanille de Madagascar - 100ml,chopard-vanille-de-madagascar,110100202660,2017,"Thụy Sĩ, Ý",5350000,6083000,0,4,2,Chopard,['Unisex'],"['Ngọt ngào', 'Tinh tế', 'Sang trọng']","['Hương vani', 'Lá trà', 'Cỏ hương bài Haiti']",5.0,4,0,0,0,0,100,"Hương đầu: Trà, Cam Bergamot, Hoa cam. Hương giữa: Vanilla Madagascar, Đường Caramel. Hương cuối: Cỏ hương bài từ Haiti, Gỗ tuyết tùng. Nếu bạn đã quen với những chai nước hoa lấy chủ điểm là Vanilla thân quen trong dòng nước hoa đại chúng, ắt hẳn bạn sẽ thấy mùi hương Vanilla của Chopard có đôi chút lạ lẫm. Không ngọt lịm hay béo ngậy, mà thay vào đó là một thứ hương thơm đem tới tinh thần của bột Vanilla thuần túy, mộc mạc, vẫn ngọt, nhưng được mô phỏng theo một cách chừng mực hơn. Chopard Vanille de Madagascar mở đầu bằng sự tươi sáng của Hoa cam, một chút ngọt dịu, ẩm, hòa lẫn cùng vị thanh thanh quen thân của Bergamot. Vanilla có lẽ đứng đằng sau đó, ngọt, nhưng mang theo những làn gió mộc mạc, hơi phấn một chút, đi kèm với vị khô được thổi hồn vào bằng hơi ấm của Gỗ. Đường Caramel không xuất hiện quá nhiều, mà đi cùng với Vanilla tạo nên hiệu ứng “cháy xém” cho thứ gia vị đắt đỏ đầy quyến rũ này. Vanilla trong mùi hương này khá lạ, không rõ ràng và rành mạch như những thứ Vanilla mà chúng ta từng thưởng thức, bởi đôi lúc nó ngọt, đôi khi lại xanh tươi như Lá trà, khi lại khô phấn như một thanh gỗ khô, trên mỗi tấm da mà nó được phủ lên. Vanille de Madagascar đem tới cho chúng ta một thứ Vanilla rất lạ, nhưng lại thư thái, dễ chịu để ta thả lỏng mình mà đắm chìm vào mùi hương thú vị này của Chopard."
23898637,Chopard Vetiver d'Haiti au The Vert,Chopard Vetiver d'Haiti au The Vert - 100ml,chopard-vetiver-d-haiti-au-the-vert,110100202659,2017,"Thụy Sĩ, Ý",5350000,6083000,0,2,0,Chopard,['Unisex'],"['Trầm ấm', 'Thu Hút', 'Sang trọng']","['Cỏ hương bài Haiti', 'Gỗ tuyết tùng', 'Hương gỗ']",5.0,6,0,0,0,0,100,"Hương đầu: Trà xanh, Hổ phách Hương giữa: Cỏ hương bài Haiti, Gỗ tuyết tùng Hương cuối: Hương gỗ, Xạ hương Trước đây chưa ai từng lấy Hổ phách để mở màn một ấn phẩm mùi hương, giờ đây thì chưa ai có thể làm điều đó mượt mà như Chopard. Như một lẽ khả dĩ, màn “chào sân"" vốn đã mạnh mẽ như thế thì đừng mong đợi sự nương tay khi ta bóc tách từng lớp hương của Vetiver d'Haiti au The Vert. Dù mùi hương ngọt đậm, mượt mà của Hổ phách đến từ tầng hương đầu rất ấn tượng, nhưng giá trị cốt lõi lại nằm ở mùi hương của Cỏ hương bài Haiti và Gỗ tuyết tùng. Thứ hương làm ta những tưởng trông sẽ khô khốc, nhưng thực chất lại ẩn chứa những mộc mạc, điềm nhiên đến lãnh đạm hiếm có. Nếu biết nói, có thể chúng sẽ nói rằng “Không phải tôi không biết, chỉ là tôi không quan tâm"". Không chọn cách làm dịu đi tổng thể khi dần đi đến đoạn kết của hành trình mùi hương, Vetiver d'Haiti au The Vert vẫn một mực giữ lớp hương Gỗ trầm ấm, kèm thêm một chút Xạ hương để bầu không khí có phần thanh thoát hơn."
23898248,Chopard Magnolia Au Vetiver du Haiti,Chopard Magnolia Au Vetiver du Haiti - 100ml,chopard-magnolia-au-vetiver-du-haiti,110100202658,2017,"Thụy Sĩ, Ý",5350000,6083000,0,2,0,Chopard,['Unisex'],"['Sang trọng', 'Tinh tế', 'Quyến rũ']","['Cỏ hương bài', 'Hoa mộc lan', 'Hồng tiêu']",4.5,6,0,0,16,16,68,"Hương đầu: Lá Violet, Tiêu hồng. Hương giữa: Cỏ hương bài Haiti, Hoa mộc lan, Nhựa hổ phách. Hương cuối: Hương gỗ, Gỗ đàn hương. Với cộng đồng người dùng nước hoa, không hiếm để tìm được một người thích hương gỗ, thậm chí luôn có ít nhất một người thích hương gỗ trong một nhóm bạn cùng chơi hương thơm. Có vô số những lựa chọn dành cho người yêu hương Gỗ, và Chopard Magnolia Au Vetiver du Haiti cũng là một lựa chọn mang đến những cảm giác mới lạ. Lấy chủ điểm là Cỏ hương bài, hương thơm chủ đề của Chopard Magnolia Au Vetiver du Haiti sẽ là mùi của Gỗ. Mùi hương này sẽ làm chúng ta liên tưởng tới Encre Noire của Lalique, một chút thôi, vì rằng cả hai đều là những mùi hương thuần Gỗ. Tuy nhiên, không giống với màu sắc trầm buồn của Encre Noire, Chopard Magnolia Au Vetiver du Haiti vui tươi hơn, ngập tràn màu sắc hơn. Cỏ hương bài không còn đơn thuần bung tỏa trong mùi hương của Chopard, mà được bổ trợ thêm các sắc thái khác từ Gỗ đàn hương, hay một chút Hoa, khiến Magnolia Au Vetiver du Haiti trở nên sống động, thơm ngậy và phấn chấn hơn. Chopard Magnolia Au Vetiver du Haiti hoàn toàn phù hợp để trở thành một hương thơm đặc trưng của một người yêu hương Gỗ. Dễ tiếp cận, nịnh mũi và giàu năng lượng, Magnolia Au Vetiver du Haiti sẽ là người đồng hành dễ mến của các bạn."
23661756,Le Labo Lys 41,Le Labo Lys 41 - 100ml,le-labo-lys-41,110100202657,2013,Mỹ,6500000,6900000,17627248,0,0,Le labo,['Nữ'],"['Quyến rũ', 'Nổi bật', 'Sang trọng']","['Hoa huệ tây', 'Hoa lily', 'Hoa nhài']",4.6,7,0,0,14,14,72,
23621800,Gift Set Dolce & Gabbana The One Eau de Parfum for Woman 3pcs ( EDP 75ml & EDP 10ml & Body Lotion 100ml ),Gift Set Dolce & Gabbana The One Eau de Parfum for Woman 3pcs ( EDP 75ml & EDP 10ml & Body Lotion 100ml ) - 75ml & Eau de Parfum 10ml & Body Lotion 100ml,gift-set-dolce-gabbana-the-one-eau-de-parfum-for-woman-3pcs-edp-75ml-edp-10ml-body-lotion-100ml,110100202656,2006,"Pháp, Anh , Đức",2780000,3350000,0,0,1,Dolce & Gabbana,['Nữ'],"['Nữ tính', 'Gợi cảm', 'Quyến rũ']","['Hương vani', 'Quả đào', 'Quả vải', 'Hoa ly']",5.0,1,0,0,0,0,100,
23621501,Lancome Miracle Secret,Lancome Miracle Secret - 100ml,lancome-miracle-secret,110100202655,2017,Pháp,2690000,2850000,0,0,0,Lancome,['Nữ'],"['Nữ tính', 'Thanh lịch', 'Nhẹ nhàng']","['Quả lê', 'Hoa mẫu đơn', 'Cam bergamot']",0.0,0,0,0,0,0,0,
